crimes,armas,delegacia,investimento
932,908,1,5303.778135452212
931,906,1,5217.125096320743
933,909,1,5245.072273061886
934,909,1,4934.160624711115
936,912,1,5039.970227012038
933,909,1,5187.947773849046
932,908,1,4857.7749851759345
933,908,1,4987.085579203751
933,908,1,4782.19995195962
936,911,1,4822.927202583668
936,911,1,5069.039303798586
930,906,1,5139.892338261476
934,909,1,5142.831984049337
934,910,1,4965.331006019625
937,912,1,4775.31220815088
937,913,1,4763.992882817391
934,910,1,4557.228175033211
936,912,1,5338.94507115183
933,909,0,5512.734166529472
937,913,1,5095.930813520263
933,908,1,5080.936777552614
936,912,1,5313.762798405721
936,911,1,4358.214136947461
933,909,1,4798.775426277303
932,908,1,5343.211922964832
933,908,1,4788.615974151159
938,914,1,5185.611403762782
937,912,1,4949.606095740127
937,913,1,5291.701971287829
938,914,1,5255.652591126415
934,910,1,5531.4454806396
934,909,1,5123.092086595266
936,911,1,5106.1137823364425
934,910,1,5385.762277607017
934,910,1,5023.167273173254
933,909,1,5060.821432963907
931,907,1,5187.249221057884
932,908,1,4864.640625013779
936,912,1,5437.448230244831
938,914,1,5051.4346137881275
935,911,1,5056.627689870272
932,908,1,4880.176682714722
932,908,1,4819.142988130707
937,913,1,5378.664544440745
936,912,1,4531.0476485496465
932,908,1,4876.963260027047
934,910,1,5260.467571981605
934,910,1,4744.876723051819
933,909,1,4809.875609433918
930,906,1,5237.111391948081
935,911,1,5198.14780985143
936,911,1,4753.049502541715
936,911,1,5461.32924742002
933,909,1,4779.612241372268
934,909,1,5266.753034719399
934,909,1,4701.428890324706
933,909,1,4606.1811304180865
936,912,1,4735.586299383938
934,909,1,5118.413258694567
933,909,1,5121.4292223791945
933,909,1,5052.301298450862
936,912,1,4847.626328675579
937,913,1,4863.515750756855
933,909,1,4877.439921098502
932,908,1,5056.058746325281
936,912,1,5004.788099744497
933,909,1,5176.560684520266
937,913,1,4715.230403248646
937,912,1,5211.914379626407
936,912,1,4717.760710234825
932,908,1,5128.782540622352
934,909,1,5128.264220488281
932,908,1,5014.587404248005
933,909,1,5312.451877900473
936,912,1,4961.953334459802
934,910,1,5008.145656175935
937,913,1,5304.1670208052
934,910,1,4720.737961169225
937,913,1,5006.715157888246
937,912,1,4910.525197015611
932,908,1,5001.1438689652905
934,910,1,4676.7825711606365
933,909,1,5401.4467613019
937,913,1,5151.740134847786
933,909,1,4685.04923413188
934,909,1,4939.47925582017
933,909,1,5365.968887188872
936,911,1,5177.686195670261
933,909,1,4842.962008552966
932,908,1,5079.986557142315
936,912,1,5654.123268968258
936,912,1,4865.141811811573
933,908,1,5171.819013303449
929,905,1,5018.545518369702
933,908,1,5156.705658238731
938,914,0,5017.438079460356
933,909,1,5138.478768146054
934,909,1,5137.813335523825
933,908,1,4813.501119533493
937,912,1,5180.638212097023
932,908,1,4867.648227042984
933,909,1,4833.441671311376
935,910,1,5160.813138547578
937,913,1,5335.048136347133
936,911,1,5038.585695486578
937,912,1,4985.640954131804
937,912,1,4974.688658806308
933,909,1,4938.084001417275
938,914,1,4665.297230999906
939,914,1,4619.332402334157
932,907,1,4988.790089777016
937,913,1,4873.207680569716
938,914,1,4920.467497315452
937,913,1,5228.622066808809
936,911,1,5098.434034111432
931,907,1,5556.504380817734
937,913,1,5133.374428458087
933,909,1,5055.28943770328
938,913,1,4650.293050772454
931,907,1,5361.030550545471
936,912,1,5077.40767883645
932,908,1,5184.265836025813
932,908,1,5091.70466198073
936,911,1,5264.207917278187
937,913,1,4618.681931952969
929,905,1,5759.63865773478
932,908,1,4936.956265896408
933,909,1,5011.171644272458
934,909,1,5438.640087698511
935,911,1,5359.947626166985
934,909,1,4832.674301585727
937,913,1,5163.850985048028
932,907,1,5293.797969398815
937,913,1,5267.048034486223
937,912,1,5153.748042335951
931,907,1,4965.850487969145
939,914,1,4775.453387102563
933,909,1,5217.799126225138
934,910,1,5237.891446206855
941,916,1,4433.221594570003
934,910,1,5305.456614686157
937,913,1,5265.296604923248
933,909,1,4801.347330990301
936,912,1,5513.0662696040545
937,912,1,4875.256394147878
934,910,1,4752.771553584608
937,913,1,4954.688020852591
934,909,1,5213.490573356497
937,913,1,4946.9940505499435
938,914,1,4824.741543175729
936,911,1,5044.478821286385
937,912,1,5108.938501356628
934,910,1,5022.098674125958
933,909,1,5145.267865917719
937,913,0,5103.017709909357
934,910,1,4699.945471740251
933,909,1,5163.482351293306
933,909,1,4655.216522384218
936,912,1,4940.856914048791
934,910,1,4785.117787997098
938,914,1,4821.789309976418
937,913,1,4688.441912656141
931,907,1,4899.92036074472
934,909,1,4731.715386557118
934,909,1,4992.056083806357
935,910,1,4899.848552345464
934,909,1,5081.657143134767
936,912,1,5173.602570524976
934,910,1,5473.96468648993
936,912,1,5258.432409595352
936,912,1,5004.919966697685
932,908,1,5301.154445784912
936,912,1,4827.698765676755
935,910,1,4970.800732242623
934,910,1,5132.159979467218
936,912,1,5024.049434202933
937,913,1,5152.700628942589
934,909,1,4913.45753268818
933,909,1,4986.394348298949
933,909,1,4709.772257489365
932,908,1,5050.874372679149
933,909,1,4837.105652216772
936,912,0,4978.371947780956
937,913,1,4955.907882916417
933,908,1,4886.329578020705
936,912,1,4562.478034776159
936,912,1,4912.548363740272
938,914,1,5066.089157194756
931,907,1,5065.015686214878
933,909,1,4864.359076392802
937,913,1,4667.362899318476
934,909,1,4606.012414466656
934,909,1,5024.065549790513
934,909,1,5127.643976813646
937,913,1,5070.296811438875
934,909,1,5059.234443119271
932,908,1,4876.316859175424
937,913,1,5353.9360175923375
935,911,0,4907.12540578917
935,910,1,5093.474230524935
936,912,1,4893.308549329002
934,910,1,5107.683894785566
932,908,1,5101.965027200226
934,910,1,5164.808388367011
933,909,1,4600.225048617609
933,908,1,4632.434358106645
937,913,1,4806.571887736822
934,910,1,4804.176501220138
935,910,1,5117.042851006412
933,909,1,5345.512644699063
930,906,1,4648.145144813583
938,913,1,4507.703142741226
938,913,1,5161.674006316005
936,912,1,4933.186205589445
933,909,1,5142.729012632552
936,912,1,4884.63913924848
934,910,1,4321.694643657858
931,907,1,4970.065061969599
935,910,1,4960.502670669289
931,907,1,4628.98026216822
933,909,1,5613.868486494484
929,905,1,5157.680248732354
929,905,1,4545.365526219241
930,905,1,5014.332405114983
929,905,1,5179.802537090784
929,905,1,5150.5783441181575
936,911,1,5578.6207966200445
930,905,1,4822.514525741968
929,905,1,4988.640360224066
929,905,1,5046.343259526024
930,905,1,4932.886275273624
929,905,1,5361.290996415199
929,905,1,4971.292736611554
936,912,1,5021.083437927171
930,905,1,5728.129758069512
930,905,1,5057.857648949377
929,905,1,4917.3590479202885
929,905,1,5147.37883169731
929,905,1,5114.329944605249
929,905,1,5070.371052923435
929,904,1,4711.970345320146
929,904,1,5223.943158580012
928,904,1,5168.318575353828
928,904,1,5066.989822278785
930,906,1,5152.635168518272
930,905,1,5093.511967262692
930,905,1,4725.372002053088
929,905,1,4664.208485324024
929,905,1,4996.245581624198
929,905,1,5363.443069971105
929,905,1,4911.5245518637785
929,904,1,5368.618503969362
929,904,1,4966.72628073452
928,904,1,4805.045709508517
928,904,1,5008.808033760721
928,904,1,4627.431658134512
930,906,1,5165.24687555729
930,906,1,4893.988818012056
930,905,1,4920.208572486975
930,905,1,4547.306511827691
929,905,1,5080.359457211369
929,905,1,4825.882359588714
929,905,1,4885.304069646685
929,905,1,4768.1117340701885
929,904,1,4949.969080692088
929,904,1,5000.731646277402
928,904,1,4832.33935037235
928,904,1,4947.077501780421
928,904,1,5190.13161937981
936,912,1,4853.547238559952
936,912,1,4845.1844880196595
930,906,1,4828.27863734356
930,906,1,5180.05714571966
930,906,1,4962.336411296666
930,905,1,5053.736653348867
930,905,1,4807.5056456145485
929,905,1,4780.720558309679
929,905,1,5207.60057657052
929,905,1,4905.952651041554
929,905,1,4869.35852452867
929,904,1,5378.043144708497
929,904,1,4697.022869923051
928,904,1,5365.969066747398
928,904,1,5256.598126396677
928,904,1,4957.567800341977
936,912,1,4529.526588046907
930,906,0,5279.284246105283
930,906,1,5300.119234963004
930,906,1,5315.81120342248
930,906,1,4577.129926425752
930,905,1,4945.590020166393
930,905,1,4668.28714952276
929,905,0,4605.735467141976
929,905,1,4918.039827506519
929,905,1,5042.648878417159
929,905,1,4859.128467147691
929,904,1,5208.780740123492
929,904,1,5315.835837820714
928,904,1,4673.869764116436
928,904,1,4954.894152023421
936,912,1,5273.0679673787
936,912,1,4779.151070516843
936,912,1,4734.6979940021665
936,912,1,5201.792056982529
936,911,1,5226.0541753302405
936,911,1,5013.962268745074
935,911,1,4937.388445205155
935,911,1,4935.30327006835
935,911,1,4754.578743484932
931,907,1,5194.888800071548
931,906,1,4995.7901315770005
931,906,1,4614.03403316583
930,906,1,4730.817784262899
930,906,1,4920.253100646907
930,906,1,5216.295286705751
930,906,1,5314.415772531622
930,905,1,5223.876492151721
930,905,1,4929.413519365402
929,905,1,4492.276447752742
929,905,1,4733.196830667095
929,905,1,4946.9138248154495
929,905,1,5670.2839244284005
929,904,1,5111.523990744551
929,904,1,4683.370166300034
936,912,1,5230.029709561002
936,912,1,4749.128424702055
936,912,0,5242.6237857184615
936,912,1,5743.915058158896
936,911,1,4845.096713736958
936,911,1,4869.024078254676
935,911,1,4442.876160306194
935,911,1,4806.4830864110645
935,911,1,4732.20802883342
933,909,1,5158.640033335913
933,909,1,4776.730248669899
931,907,1,5606.228764831589
931,907,0,4915.144637758502
931,907,1,5258.7241252416925
931,907,1,5165.252412161355
931,906,1,4979.912775563359
930,906,1,4880.246062803865
930,906,1,4867.079745809323
930,906,1,4838.381443603659
930,906,1,5192.023020819952
930,905,1,5255.428360976469
930,905,1,4722.664096262352
929,905,1,4699.131876177646
929,905,1,5130.395854813041
929,905,1,4959.472203866713
929,905,1,4494.432097188679
929,904,1,4816.597341533011
929,904,1,5278.980589515387
936,912,1,4910.139098494376
936,912,1,4641.301968830037
936,912,1,5143.446830270732
936,911,1,4809.459225880132
936,911,1,5012.276680460221
935,911,1,4771.859470131292
935,911,1,4986.090891272285
935,911,1,5178.322746004368
933,909,1,4750.837021679601
933,909,1,5073.2840099133455
933,908,1,5521.516605862821
932,908,1,5336.6378650753995
932,908,1,5306.126073899866
932,908,1,5119.5387830192585
932,908,1,5247.979952545499
932,907,1,4907.2512992536185
932,907,1,4962.417285668784
931,907,1,5008.260572405766
931,907,1,4824.997194766141
931,906,1,5177.47569516694
931,906,1,5080.175653468573
930,906,1,4857.874252089524
930,906,1,4941.7625646853485
930,906,1,5248.90238480082
930,906,1,4656.636437961131
930,905,1,4695.542985884328
930,905,1,4822.531425178562
929,905,1,4834.115974927318
929,905,1,4700.908423259024
929,905,1,4792.037575062686
929,905,1,4920.97184260389
929,904,1,4720.305667462124
929,904,1,4798.263283097174
936,912,1,4833.970573045065
936,912,1,4839.994264137099
936,912,1,4743.268745233351
936,911,1,5288.425726680204
936,911,1,4988.671469242606
935,911,1,5161.864827008763
935,911,1,4477.818385554474
935,911,1,4421.835720737872
935,910,1,5228.5027627755735
934,910,1,4838.286292972105
934,910,1,5492.812411807151
934,910,1,5168.353270856359
934,910,1,4875.2989518823315
933,909,1,4932.230181979067
933,909,1,5096.284569686684
933,909,1,5512.047449914742
933,908,1,5140.465915893922
932,908,1,5382.362668339642
932,908,1,5086.356856005509
932,908,1,5083.449005008692
932,908,1,4840.794651843153
932,907,1,5856.924107017225
932,907,1,4954.056360289741
931,907,1,5449.426104568868
931,907,1,4805.855171514214
931,907,1,4820.466964770982
931,907,1,4921.756913521559
931,906,1,5262.847131107415
931,906,1,4853.873875977364
930,906,1,4762.946794270407
930,906,1,5372.543028187059
930,906,1,5208.214335484023
930,906,1,5145.701437349128
930,905,1,4957.2455300777965
930,905,1,4838.249914783307
929,905,1,4838.209986680876
929,905,1,4687.84541331264
929,905,1,5022.068515578623
929,905,1,4600.020496501914
929,904,1,5297.167342936326
929,904,1,4861.767393046981
936,912,1,5259.951192180381
936,912,1,4772.299681938236
936,912,1,4817.530707804892
936,911,1,5075.15624967315
936,911,1,4587.255458727248
935,911,1,4940.878749876302
935,911,1,4854.322946370726
935,911,1,5105.4405499691975
935,911,1,4793.164513823656
935,910,1,4777.006686762944
935,910,1,4822.757158827048
934,910,1,5009.331226254174
934,910,1,5176.885837904264
934,910,1,4939.688007266133
934,910,1,5167.791559126768
933,909,1,4947.6643463035925
933,909,1,5076.008558207233
933,909,1,5237.59202053308
933,908,1,5193.97837564807
932,908,1,5029.151293884023
932,908,1,4760.50968327598
932,908,1,5035.844660089099
932,908,1,5272.015302356389
932,907,1,5190.161972504688
932,907,1,5216.072017195067
931,907,1,4988.837577638667
931,907,1,5173.08426291361
931,907,1,4591.202091159059
931,907,1,5038.4325125750875
931,906,1,4698.425510853654
931,906,1,5199.166950033282
930,906,1,4774.432723559471
930,906,1,5227.6867919059205
930,906,1,5098.199522181653
930,906,1,5004.833523831216
930,905,1,4746.565562603415
930,905,1,5087.350390078152
929,905,1,5284.452979469542
929,905,1,5131.547448157525
929,905,1,4797.920524346412
929,905,1,5265.754560120017
929,904,1,4816.220006405031
929,904,1,5117.680809309585
936,912,1,5225.73105918115
936,912,1,4707.961353729716
936,912,1,5369.803425493469
936,911,1,5328.341548441774
936,911,1,4775.490882131477
935,911,1,5310.215526046051
935,911,1,4989.442041047088
935,911,1,4948.2112138592565
935,911,1,4529.446687866063
935,910,1,5152.76205414405
935,910,1,5260.381079698028
934,910,1,5328.797378823677
934,910,1,4744.7607537339945
934,910,1,5225.000447897707
934,910,0,4727.487016880044
934,909,1,4859.079854354738
933,909,0,4784.158337502499
933,909,1,5200.738539576365
933,909,1,4726.846394538834
933,909,1,5243.590960005467
933,909,1,4747.241020146883
933,908,1,5149.391331890888
932,908,1,5057.6035681176845
932,908,1,4626.842362726568
932,908,1,5397.333490454396
932,908,1,4861.070747553175
932,907,1,4696.495077108086
932,907,1,4943.025799916842
931,907,1,5055.82790398597
931,907,1,5271.465273313364
931,907,1,4614.024591641084
931,907,1,5130.033498493932
931,906,1,4905.83346351631
931,906,1,4865.368889215229
930,906,1,5080.094743227285
930,906,1,4680.987181121668
930,906,1,5012.277326199669
930,906,1,4825.778293191378
930,905,1,4920.794716452815
930,905,1,4373.947669689746
929,905,1,5006.164358556261
929,905,1,4918.949412686614
929,905,1,5267.637435517329
929,905,1,5123.934608113367
929,904,1,4875.947662207239
936,912,1,4871.956503462189
936,912,1,5306.194954270978
936,912,1,4767.68301400679
936,911,1,5133.834643479578
936,911,1,4796.188587353556
935,911,1,4573.467544176383
935,911,1,5226.784908220884
935,911,1,4673.731927606314
935,911,1,5047.498739663844
935,910,1,4853.1569472363935
935,910,1,5251.418061466232
934,910,1,4638.0154694179055
934,910,1,4972.004983261937
934,910,1,5318.333579833531
934,910,1,4940.8255940369945
934,909,1,4962.194736080582
933,909,1,4789.877876822204
933,909,1,4870.910196740223
933,909,1,5281.091595951179
933,909,1,4537.265570497037
933,909,1,4935.471739997414
933,908,1,4898.893983221543
932,908,1,5005.573783845984
932,908,1,4402.8911540882855
932,908,1,5243.0582224726395
932,908,1,5019.494693745518
932,907,1,5100.528558679004
932,907,1,4916.544789398588
931,907,1,5102.361810027872
931,907,1,5005.412460527736
931,907,1,4927.497419022103
931,907,1,5030.4596957703
931,906,1,4935.737278020194
931,906,1,5006.742211492703
930,906,1,4814.696432010063
930,906,1,4889.625987076207
930,906,1,5048.070418089571
930,906,1,4730.293649118691
930,905,1,4752.280063904449
930,905,1,5212.047412987044
929,905,1,5154.165344555054
929,905,1,5211.138390783322
929,905,1,5077.9586854094805
929,905,1,4596.174334580687
929,904,1,4775.123206427097
936,912,1,4788.476433389641
936,912,1,4741.632511063925
936,912,1,4689.088793560834
936,912,1,5056.130769646822
936,911,1,5381.820713290074
936,911,1,5142.799562634671
935,911,1,4988.987757443502
935,911,1,4869.427281927881
935,911,1,5376.023237365811
935,911,1,4805.290206713053
935,910,1,5435.083365248007
935,910,1,5116.45538025512
934,910,1,4902.215661101382
934,910,1,4763.8335067548205
934,910,1,5579.530137647082
934,910,1,5016.86559340192
934,909,1,4929.8488129628995
933,909,1,4602.013259346993
933,909,1,5091.550034557442
933,909,1,4668.785408184175
933,909,1,4800.329013144392
933,909,1,4918.4960977074625
933,908,1,4947.81597729587
932,908,1,5292.957920843936
932,908,1,4996.602539529017
932,908,1,4917.198612440175
932,908,1,5270.717217766568
932,907,1,4474.212895692712
932,907,1,5015.580841312177
931,907,1,5215.73904349725
931,907,1,5021.715037442857
931,907,1,5096.894497523766
931,907,1,4764.04118390069
931,906,1,4739.101356127995
931,906,1,4984.666691395017
930,906,1,4961.687712147021
930,906,1,4731.422236453307
930,906,1,5305.622227948879
930,906,1,5147.9132348758485
930,905,1,4883.026043980062
930,905,1,5048.930102740504
929,905,1,5326.157931485893
929,905,1,5099.502818012605
929,905,1,4957.220201098442
929,905,1,5290.472114851766
936,912,1,4903.740562642353
936,912,1,4858.148833187921
936,911,1,5220.289917854581
936,911,1,5065.986315534793
935,911,0,5209.689722777635
935,911,1,5390.760230381623
935,911,1,5162.2946005754475
935,911,1,4668.616982946497
935,910,1,4623.2595718261955
935,910,1,5604.068913917674
934,910,0,4793.235534740071
934,910,1,5244.744010609959
934,910,1,4683.821399451417
934,910,1,5420.206677520052
934,909,1,5187.445237930781
933,909,1,4766.117252223534
933,909,1,5270.979148345993
933,909,1,5103.7439861515195
933,909,1,4806.818351818793
933,909,1,5106.7523506446805
933,908,1,5097.961143967788
932,908,1,4989.464484698536
932,908,1,4600.121552063325
932,908,1,5201.82133024977
932,908,1,5350.2949649577295
932,907,1,4784.058551989946
932,907,1,4998.731850544836
931,907,1,5041.552741847681
931,907,1,4682.918730596601
931,907,1,4665.11997721637
931,907,0,4948.550247559271
931,906,1,5056.443584179557
931,906,1,4877.69089223262
930,906,1,4501.948502890424
930,906,1,5144.009172313319
929,905,1,5275.224882409455
929,905,1,5080.214084683358
937,913,1,5219.797515863189
937,912,1,5226.309356674147
937,912,1,4831.879955109961
936,912,1,5001.421963309772
936,912,1,5113.228292089835
936,912,1,5177.426627838597
936,912,1,5120.65807246988
936,911,1,5331.174254033758
936,911,1,5043.03933365583
935,911,1,4421.838392597409
935,911,1,4712.163530831855
935,911,1,5213.439962050256
935,911,1,5203.298294794818
935,910,1,4959.715026825699
935,910,1,4838.135757411178
934,910,1,5007.903047678048
934,910,1,5251.317329453167
934,910,1,5246.070635062542
934,910,1,4958.943172235615
934,909,1,5077.022501680923
933,909,1,5237.306317223202
933,909,1,4776.487518249402
933,909,1,5006.268653696368
933,909,1,5131.037874430684
933,909,1,4745.394345531449
933,908,1,4736.227908537509
932,908,1,5444.945355134001
932,908,1,5023.9650934164465
932,908,1,4969.375732343067
932,908,1,4915.397985831318
932,907,1,4866.888914141134
932,907,1,5084.685367665682
931,907,1,4705.950539944678
931,907,1,4790.510045474806
931,907,1,5197.601040137113
931,907,1,5172.380760217095
931,906,1,4839.677015779977
931,906,1,5348.5954035916475
930,906,1,5082.121140638652
930,906,1,5017.50302814734
939,915,1,5362.7801178328045
937,913,1,4802.159427978777
937,913,1,5113.459968112826
937,913,1,4986.527088846929
937,912,1,5156.537472083631
937,912,1,5116.441689573159
936,912,1,4862.197011298807
936,912,1,4875.942956918617
936,912,1,4960.865651185231
936,912,1,5416.087976682443
936,911,1,5488.730708962501
936,911,1,5099.298742641319
935,911,1,4923.928634412236
935,911,1,5025.386019491108
935,911,1,4810.780266736812
935,911,1,5015.461582088438
935,910,1,5424.722549096391
935,910,1,4997.19866269951
934,910,1,4870.527660553741
934,910,1,4890.478317399779
934,910,1,5313.537831400065
934,910,1,4763.22677187673
934,909,1,5039.334671728632
933,909,1,5817.317465999753
933,909,1,5014.237556038107
933,909,1,4801.056723920136
933,909,1,4766.157042080896
933,909,1,5113.224149400368
933,908,1,4791.898856889032
932,908,1,5169.172318846965
932,908,1,5537.757734502826
932,908,1,5306.56143636027
932,908,1,4623.832311750735
932,907,1,5032.681792302179
932,907,1,4829.759971551968
931,907,1,4842.114812179881
931,907,1,5331.179493325382
931,907,1,5243.743214545846
931,907,1,5176.566382228829
931,906,1,5032.237200077534
931,906,1,4940.413773078742
939,915,1,4910.03613231283
939,915,1,4957.102256898459
938,913,1,5082.881342019006
937,913,1,5231.7966658976075
937,913,1,5181.334524824759
937,913,1,4874.435465485579
937,913,1,4923.5530555452
937,912,1,5213.600403161253
937,912,1,5204.304666363579
936,912,1,5635.066501496209
936,912,1,5417.847848765882
936,912,1,5251.871976111496
936,912,1,4554.644568284608
936,911,1,4908.8626602772165
936,911,1,5353.251653857667
935,911,1,5446.155917531114
935,911,1,4986.982573269776
935,911,1,4580.050281549647
935,911,1,5052.820683920801
935,910,1,5360.524772194149
935,910,1,4840.091134785289
934,910,1,4966.73212541954
934,910,1,5147.539180280497
934,910,1,5002.246583553284
934,910,1,4814.484842721904
934,909,1,5272.869231821296
933,909,1,4737.335452807507
933,909,1,4953.958332491525
933,909,1,4644.873478289885
933,909,1,4928.462287473606
933,909,1,4512.817106935726
933,908,1,5029.48186862521
932,908,1,4883.847352101651
932,908,1,4511.782847313803
932,908,1,5013.637708085872
932,908,1,5364.24968783904
932,907,1,4919.225425629892
932,907,1,4909.692048538014
931,907,1,5179.325510590881
931,907,1,4787.179566717629
931,907,1,4962.538386552097
931,907,1,4812.978415515891
931,906,1,4894.453788509452
931,906,1,4890.68591488187
941,916,1,4909.599496568544
941,916,1,4987.547064266455
940,916,1,5592.330854376309
940,916,1,4587.778487083706
939,914,1,5068.2396283994185
938,914,1,4661.443023384386
938,914,1,5105.76194589363
938,914,1,5070.932851038535
938,914,1,5216.0360695444715
938,913,1,5420.414919076936
938,913,1,5033.298394614848
937,913,1,5452.005358416379
937,913,1,4996.89994483541
937,913,1,4975.610041842113
937,913,1,4908.374875079271
937,912,1,4532.138927839365
937,912,1,5024.686631167704
936,912,1,5387.2274588158025
936,912,1,5466.637320965562
936,912,1,4647.7967170968695
936,912,1,4636.7799748871685
936,911,1,4930.095748503292
936,911,1,5056.848483134189
935,911,1,4798.943070708101
935,911,1,4929.806565767899
935,911,1,5383.846572931454
935,911,1,5481.219640538354
935,910,1,5547.768513351671
935,910,1,5296.290152611718
934,910,1,5018.377290987946
934,910,1,5649.392717011612
934,910,1,4988.94261101233
934,910,1,5209.573110755484
934,909,1,5196.959830895786
933,909,1,5036.690176956645
933,909,1,5356.389484489364
933,909,1,4824.97678878174
933,909,1,5057.0110719554705
933,909,1,4597.826006534122
933,908,1,4787.181484012715
932,908,1,4527.9828334096
932,908,1,5352.1510943750145
932,908,1,5280.995925771068
932,908,1,4620.055351975887
932,907,1,4596.212571367818
932,907,1,4867.061580148908
931,907,1,5384.157154412438
931,907,1,4464.770752097098
941,916,1,5726.149388714588
939,915,1,5040.577739267551
939,914,1,5108.643766280018
938,914,0,5027.383391170938
938,914,1,4867.179900179968
938,914,1,4980.081792251164
938,913,1,5581.440888724515
938,913,0,5361.051518857139
937,913,1,5511.119915551145
937,913,1,4820.817561140101
937,913,1,5038.205007668905
937,913,1,5074.86818660618
937,912,1,4642.565450593501
937,912,1,4776.701836418214
936,912,1,4576.105829269722
936,912,1,5124.150390170785
936,912,1,4702.535605991947
936,912,1,5073.10405777198
936,911,1,5370.748695280958
936,911,1,5090.193528998672
935,911,1,4802.801806909043
935,911,1,5125.982559025126
935,911,1,5259.989440586012
935,911,1,5223.304330539957
935,910,1,5672.658313882879
935,910,1,5314.649569318472
934,910,1,5095.867871259862
934,910,1,4800.320998507715
934,910,1,5102.238581406161
934,910,1,5079.854293883538
934,909,1,5117.03087505361
933,909,1,5110.410465415351
933,909,1,4870.50552764539
933,909,1,4829.810049192997
933,909,1,4853.332108653294
933,909,1,5163.263302640021
933,908,1,5056.9515089342485
932,908,1,5097.476303833356
932,908,1,5486.116261160522
932,908,1,4778.399932635686
932,908,1,5092.1490523307975
932,907,1,5466.117456240424
932,907,1,5037.102951009044
931,907,1,4862.187286137788
931,907,1,4967.252523936864
941,917,1,5135.8554972878355
940,915,1,5185.667703379749
939,914,1,4872.522544451349
938,914,1,5300.3149632694
938,914,1,5373.4542093102455
938,914,1,5391.001199854305
938,913,1,4899.976458891145
938,913,1,4738.300385743466
937,913,1,5116.542097622416
937,913,1,4772.461773928749
937,913,1,4977.647308073321
937,913,1,5089.1851607309145
937,912,1,4975.927221359066
937,912,1,5059.951760860316
936,912,1,4836.558982626391
936,912,0,5102.003473746048
936,912,1,4800.632001242589
936,912,1,5019.895563945637
936,911,1,4848.820236385808
936,911,1,5279.979368343192
935,911,1,4854.143301145447
935,911,1,4887.764072981584
935,911,1,4977.3358583251065
935,911,1,5357.0835063857285
935,910,1,4901.071476270675
935,910,1,4838.6078994811915
934,910,1,5030.913757973725
934,910,1,5118.960949938556
934,910,1,5437.025695511685
934,910,1,4896.536682760132
934,909,0,4833.878987469302
933,909,1,5210.3410605360295
933,909,1,5223.206840098339
933,909,1,4594.360095516224
933,909,1,4941.609548825382
933,909,0,4937.860488168498
933,908,1,4947.9349543012095
932,908,1,4855.099931161559
932,908,1,4991.360961877805
932,908,1,5180.665038166016
932,908,1,5271.564174301864
932,907,1,5166.401417671213
932,907,1,5374.045664945571
931,907,1,4936.490892863033
931,907,1,5160.231229105667
931,907,1,4868.928495825689
931,907,1,5289.730684838114
940,916,1,4761.018418971862
940,915,1,5327.114707526571
939,914,1,4814.669861232402
938,914,1,4498.738184433862
938,914,1,4765.599171423804
938,913,1,4687.57560768238
938,913,0,4172.361887807048
937,913,1,4638.888887238629
937,913,1,5184.654463413218
937,913,1,4900.6179348445485
937,913,1,5087.750109342839
937,912,1,4601.220050555628
937,912,1,4806.837970447251
936,912,1,4921.636995793329
936,912,1,4717.439668638485
936,912,1,5129.179665637263
936,912,1,5121.615095364597
936,911,1,4759.331918877721
936,911,1,4969.435459961079
935,911,1,4843.087111996798
935,911,1,4706.6671078413
935,911,1,5338.9176469024
935,911,1,5022.013293452829
935,910,1,5237.097575961275
935,910,1,5259.438805082724
934,910,1,4716.387359707029
934,910,1,4993.633224358548
934,910,1,5131.068493232588
934,910,1,5502.669275126913
934,909,1,5018.546910671643
933,909,1,5120.858171348473
933,909,1,4690.302952583192
933,909,1,4595.807723264242
933,909,1,5473.288267695583
933,909,1,4706.370058606158
933,908,1,4856.579055442506
932,908,1,5296.489713021104
932,908,1,5022.442761102559
932,908,1,4713.672647437786
932,908,1,4595.886767064693
932,907,1,4568.872069147128
932,907,1,5060.344322024321
931,907,1,4625.027536242378
931,907,1,4852.221257704476
931,907,1,4954.766999683805
931,907,1,5047.68314844547
942,918,1,4737.922293706378
941,917,1,5099.085843944112
940,915,1,4811.035213178316
938,914,1,4825.186644786915
938,914,1,4996.403466273865
938,913,1,5224.211581009633
938,913,1,5279.056164134287
937,913,1,4751.970599934399
937,913,1,4900.455360643403
937,913,1,5312.45824210254
937,913,1,4781.685311548533
937,912,1,4806.543449184784
937,912,1,4910.418560473088
936,912,1,4915.263960894257
936,912,1,4901.179454640784
936,912,1,4608.993987860052
936,912,1,5198.265643125392
936,911,1,4787.493240002612
936,911,1,5178.146873170196
935,911,1,4990.515188060915
935,911,1,5053.1396744717995
935,911,1,4847.3081611702955
935,911,1,4882.149768212459
935,910,1,5334.541331940738
935,910,1,5288.604296913609
934,910,1,5349.031224127104
934,910,1,4798.167273563481
934,910,1,4643.743204395873
934,910,1,4914.052153525472
934,909,1,5199.476464119309
933,909,1,4629.32648032835
933,909,1,5282.258556134454
933,909,1,5451.94114020932
933,909,1,5050.154879778852
933,909,1,5252.030324265968
933,908,1,5177.7731747644675
932,908,1,5102.9296905704205
932,908,1,5209.286498913337
932,908,1,5265.299384432975
932,908,1,5335.697732666063
